3,9,1230,359
33,90,1417,434
3,138,629,113
27,91,331,471
21,302,1433,335
12,362,364,130
9,324,970,439
14,44,699,499
13,339,261,116
5,144,1168,207
19,15,567,456
1,90,552,369
9,179,338,111
30,221,348,75
20,362,330,385
22,198,939,124
23,310,773,485
32,318,1091,1
25,300,439,458
19,167,725,191
25,284,825,9
3,97,731,61
9,22,1356,462
36,180,1201,498
26,339,223,299
4,196,471,430
25,263,182,396
28,90,907,73
2,73,402,298
18,268,1247,372
19,344,916,51
12,215,763,340
30,294,714,474
2,119,312,281
31,201,494,445
9,187,70,298
37,141,799,175
26,61,100,397
17,70,524,50
20,297,346,455
8,190,335,237
10,25,924,249
12,120,619,82
13,154,71,296
37,81,1300,407
25,365,178,480
18,62,440,11
33,167,761,3
31,307,1099,366
7,84,1026,374
13,279,151,395
12,173,327,147
15,89,131,404
33,192,1305,126
22,152,322,367
35,185,1276,456
22,267,1111,12
25,277,1052,141
5,196,1425,342
29,202,792,167
2,129,595,417
23,34,1128,28
2,129,801,15
15,282,1334,332
18,204,176,125
3,253,732,253
7,141,1345,318
33,160,1244,326
8,232,914,188
14,346,550,414
26,38,31,256
18,313,321,368
17,38,1271,16
13,172,273,16
5,366,208,232
24,7,1262,93
33,178,1198,325
20,257,519,152
17,308,308,458
24,268,371,117
8,10,121,461
28,233,549,458
30,262,1174,149
30,193,67,392
2,274,21,36
23,78,285,195
5,293,127,63
29,261,663,363
34,48,931,81
7,68,418,153
34,123,1051,88
30,364,1274,118
3,189,414,170
33,303,629,313
37,170,1194,372
4,216,1282,301
17,158,490,49
21,239,526,386
33,318,1221,305
20,316,784,126
10,180,425,383
20,89,887,446
34,271,1435,395
30,346,779,39
13,279,902,14
18,60,876,267
10,23,1425,30
10,10,495,15
35,8,993,297
11,231,610,273
29,216,408,271
2,8,529,13
19,360,778,111
17,103,728,371
19,105,40,471
23,247,364,253
30,86,621,328
4,221,1009,126
8,224,415,106
18,226,913,75
4,294,1440,99
30,154,77,158
16,117,282,394
10,306,1291,20
19,194,615,141
1,146,666,55
5,311,33,121
29,247,359,1
19,266,631,95
11,267,558,448
26,187,791,122
9,283,444,429
23,74,1421,357
16,337,1024,60
9,2,210,7
14,338,482,56
8,213,20,469
2,33,1055,452
19,206,523,11
20,294,872,67
19,207,337,458
36,124,561,349
36,163,1154,332
34,348,447,106
21,199,1013,254
20,276,195,310
28,354,799,431
11,37,77,296
18,284,1356,171
34,247,79,4
17,304,897,423
18,307,321,34
20,267,606,479
8,215,288,27
28,208,407,17
15,241,433,209
11,349,1116,102
21,171,836,303
35,277,375,194
8,58,115,32
6,24,684,450
12,342,846,259
22,245,1340,372
10,310,1217,194
21,131,59,159
24,277,1079,426
27,19,318,390
9,218,1115,263
15,106,1259,10
12,11,870,423
26,92,1278,167
27,300,712,124
25,350,1300,189
27,116,622,290
34,9,842,118
7,261,205,360
14,110,74,355
22,351,1390,430
31,350,369,300
28,148,80,133
22,361,585,234
3,56,222,388
18,169,1410,475
13,66,273,254
18,115,407,312
31,193,1387,319
11,125,92,184
35,88,744,240
14,221,72,342
23,287,996,426
17,121,1051,388
23,272,1233,113
33,163,94,486
18,60,363,381
9,168,162,430
14,281,478,11
3,358,1316,190
4,58,108,275
17,164,1419,433
32,11,361,140
13,195,1242,397
9,85,1352,257
18,327,1072,138
16,82,1366,355
10,93,747,211
32,63,1281,77
35,159,476,157
33,2,394,134
10,99,605,483
6,239,961,68
11,187,1341,58
12,207,1428,155
28,274,1240,398
15,362,666,59
34,335,780,67
37,26,1004,457
29,68,469,14
3,33,162,282
6,90,1091,31
10,120,823,161
36,69,1185,167
20,240,1149,472
10,167,710,322
6,191,1299,495
28,113,866,85
22,190,410,385
37,331,498,365
36,353,4,259
32,264,929,221
13,69,1181,160
36,77,677,134
29,358,192,68
20,268,75,310
18,348,402,26
3,137,1359,282
14,235,748,182
28,18,508,401
12,86,1428,14
34,272,62,464
20,5,911,102
14,97,470,363
30,330,215,346
14,341,822,113
1,150,1350,134
3,357,756,257
25,174,897,469
10,207,14,441
19,297,811,443
2,13,173,468
31,107,919,238
28,260,1251,58
24,265,1201,307
30,270,801,28
8,57,241,465
23,214,744,197
2,37,1107,315
33,296,1439,287
9,1,479,57
21,285,1130,10
8,315,452,270
6,293,843,427
10,172,71,363
19,319,967,201
7,11,1420,102
8,111,219,161
16,74,650,487
7,293,641,337
28,94,262,119
11,102,1094,167
37,117,1314,329
7,353,681,232
4,290,1293,453
6,135,795,349
14,195,386,12
19,325,251,334
2,106,605,395
7,227,413,129
26,19,1053,498
1,320,1126,198
8,62,1057,81
22,27,771,329
20,248,94,54
26,170,1244,73
18,132,712,166
12,90,1218,157
33,241,791,130
36,228,1229,412
30,98,1156,339
34,185,239,67
30,61,493,37
12,148,276,286
19,122,845,64
15,242,945,336
30,142,952,135
6,359,382,229
27,226,934,159
26,282,203,429
7,115,643,179
35,337,522,215
24,136,671,486
30,338,1056,194
26,129,246,273
32,250,213,114
34,87,929,31
29,220,1315,437
3,52,1348,408
32,316,235,287
36,269,1290,170
19,147,1233,4
7,109,619,199
23,279,501,367
32,184,1390,482
24,178,879,249
15,241,481,271
27,179,421,128
1,82,746,87
13,329,117,494
31,178,602,132
36,240,28,479
28,129,1415,355
4,149,600,491
29,54,255,212
23,207,10,320
37,221,1392,346
33,196,1072,334
37,43,461,202
24,295,307,425
35,55,85,209
12,104,426,25
14,92,984,199
5,32,723,8
32,365,273,152
13,340,22,489
19,111,1154,384
12,169,1128,64
36,233,156,194
2,244,517,155
31,126,617,161
14,222,1090,271
12,112,1205,358
19,97,147,247
28,282,345,499
8,340,576,46
3,59,795,385
36,105,186,120
12,290,680,379
27,245,77,193
17,123,1042,30
28,25,1160,183
13,178,1141,386
22,190,1142,176
3,50,544,6
30,74,625,479
2,103,284,18
15,182,1144,367
31,49,267,394
37,349,987,353
23,59,1376,376
17,269,587,304
1,47,736,445
25,162,1383,42
3,168,1340,13
19,328,1074,253
36,110,1206,309
19,42,882,341
29,65,561,79
4,48,308,195
16,260,414,397
15,364,117,59
15,305,177,51
28,255,1195,268
16,252,1003,209
7,258,388,128
29,215,345,466
27,298,116,157
33,67,1041,260
2,91,1238,92
6,330,761,482
3,121,1280,239
23,87,1007,155
31,256,365,278
36,269,355,413
8,273,10,442
2,335,544,217
13,152,554,178
13,260,1035,255
21,196,1077,237
8,365,1395,169
29,172,1041,254
11,240,1384,51
19,48,180,364
1,75,1297,25
36,192,1251,447
14,134,1145,198
10,283,214,126
12,179,732,78
25,93,362,69
31,38,784,171
35,76,369,412
4,101,465,13
31,288,206,443
9,228,186,15
23,352,413,11
25,155,247,408
29,216,1428,57
35,229,874,314
5,5,768,341
15,192,431,98
6,158,229,226
16,184,567,257
2,13,1123,409
12,316,552,452
10,55,560,499
24,41,1270,413
36,130,710,14
16,211,785,148
17,268,577,404
18,39,469,196
12,38,1018,63
37,159,1279,153
8,336,657,89
19,173,1004,8
8,125,1375,325
3,27,560,317
30,153,1110,315
27,312,471,104
5,146,632,240
2,350,225,483
37,200,1374,389
7,147,1372,453
31,282,934,239
11,282,1,366
10,267,1379,128
9,178,1213,398
19,31,887,319
25,228,1075,443
27,290,693,248
33,79,807,77
4,172,1297,281
14,95,674,128
22,193,441,33
32,193,650,329
17,280,1415,247
34,50,808,110
5,293,781,344
3,121,1172,333
6,305,559,388
2,249,919,168
16,195,949,464
33,273,1372,143
25,361,1100,247
19,194,222,187
16,182,1241,8
26,239,890,267
12,344,1319,164
17,9,61,78
32,91,104,456
11,8,611,260
33,149,734,230
4,152,1106,277
11,263,1378,461
36,215,519,47
36,97,842,324
18,150,968,116
27,244,1190,271
3,326,209,382
19,315,1136,234
37,71,364,480
11,245,1283,271
24,208,374,297
7,220,1418,151
8,107,1166,420
19,162,332,317
15,351,543,20
16,338,61,473
7,41,92,452
25,7,1343,417
11,98,1157,286
30,161,511,224
8,78,1405,332
37,182,1255,402
13,255,450,461
1,354,173,208
28,97,1039,157
35,74,1011,145
8,194,1162,341
8,94,824,127
35,322,385,349
14,359,503,327
27,190,136,275
9,268,1118,262
10,317,428,414
34,54,870,228
25,216,1274,235
27,312,934,40
13,303,1158,435
31,40,1219,58
30,292,367,202
27,197,161,241
5,184,1054,41
36,222,1233,22
7,351,1421,292
27,19,306,458
28,162,960,196
13,35,1019,381
37,179,706,392
31,1,840,23
37,365,1070,305
20,248,1245,236
7,308,1439,300
33,295,240,318
34,358,414,300
16,293,1310,254
9,257,506,419
19,272,864,172
18,351,559,368
30,49,409,161
37,267,685,299
16,355,543,27
21,152,454,147
9,56,354,352
7,162,830,328
25,362,80,245
37,188,1283,465
22,305,627,163
22,65,113,307
32,112,485,260
34,69,695,462
3,170,487,227
22,138,1158,57
8,96,1271,238
34,256,248,353
37,30,1097,74
14,361,1161,473
14,65,655,165
36,118,77,213
13,60,847,113
26,126,1026,368
6,228,1048,184
22,151,792,93
30,190,307,192
10,125,758,401
26,102,992,365
21,77,971,89
31,129,538,270
1,57,1364,322
33,80,352,128
22,90,1208,431
12,159,359,66
17,356,147,96
37,115,460,343
16,81,292,140
31,70,999,457
17,183,512,248
34,166,386,221
6,86,1225,62
2,82,1286,316
8,201,1341,476
34,51,84,466
15,95,555,75
36,96,1359,96
30,328,863,14
12,64,351,422
31,251,1270,131
13,319,1355,257
31,255,646,378
36,363,1435,381
16,197,1228,466
23,330,771,50
32,319,1049,392
26,144,503,461
22,179,1215,388
37,344,469,494
15,161,217,418
33,165,1406,43
22,170,736,247
9,152,911,278
11,108,1117,463
34,136,536,435
37,90,538,482
10,70,911,216
20,58,61,405
20,113,1189,148
31,173,1099,224
30,4,781,69
27,94,187,374
23,260,1149,352
6,295,954,14
26,207,1337,367
18,119,872,399
19,200,43,325
28,77,989,309
21,325,890,430
16,165,631,129
30,75,536,357
5,245,1075,473
8,16,39,315
25,359,291,124
3,37,1032,500
28,254,35,432
30,257,450,433
24,94,1322,189
25,71,925,411
1,98,223,258
31,105,1288,435
32,82,356,134
26,222,988,293
8,47,232,490
33,279,1220,5
33,315,734,5
8,42,880,495
14,169,1405,468
34,334,700,110
3,204,859,99
25,20,484,446
27,50,1326,137
15,349,450,205
8,356,290,389
2,318,1105,174
8,312,139,173
18,64,522,88
11,114,260,288
1,133,544,276
17,253,1055,46
22,191,557,340
36,12,166,378
12,201,357,292
3,117,1428,51
26,302,108,490
33,328,114,443
1,47,176,472
36,167,276,321
35,140,488,208
19,342,506,286
11,104,1368,37
7,181,195,246
2,190,1073,139
15,166,27,203
25,68,1140,473
20,196,526,257
34,74,1063,352
19,94,144,456
14,171,1243,450
27,178,96,116
4,286,126,192
18,274,1010,72
6,26,385,60
14,61,1372,449
8,185,794,414
1,326,299,410
3,352,1002,23
9,219,1286,217
3,325,1438,275
33,203,2,458
8,177,985,254
25,8,1184,40
37,77,1381,118
22,65,137,191
21,106,913,16
9,78,1173,299
8,353,408,313
36,115,864,186
14,173,1210,411
33,65,1338,444
36,201,1432,102
2,356,570,116
7,12,614,338
32,185,1383,246
32,26,84,53
22,165,241,197
22,280,389,353
33,329,1205,359
28,220,770,153
29,188,1299,162
22,219,252,292
8,61,756,210
5,247,182,352
18,271,987,63
8,288,1317,280
30,197,1366,392
5,199,411,448
31,344,192,399
35,163,555,360
3,61,412,461
21,246,800,307
5,7,319,323
34,284,142,383
19,130,79,91
8,108,698,308
15,62,500,491
23,345,514,6
6,118,395,181
37,60,1169,85
36,348,75,107
25,23,1268,167
37,63,1228,98
20,160,1431,354
34,31,709,158
28,48,320,195
6,228,987,17
6,133,189,125
25,302,1257,21
7,199,340,496
35,94,1241,327
17,354,899,352
31,287,303,290
5,129,242,102
24,202,1335,248
7,280,196,301
1,229,31,387
22,80,352,418
23,133,211,76
25,172,1178,151
24,200,479,304
34,299,25,310
18,67,1428,70
19,132,1182,55
19,309,1043,363
19,353,977,322
30,144,410,134
3,266,283,489
4,13,250,378
4,85,589,202
10,294,316,89
20,346,26,153
31,3,287,110
31,299,978,491
21,19,618,176
33,194,1174,51
34,194,36,405
29,161,208,207
33,35,1332,265
2,43,739,239
9,347,663,181
31,220,178,5
26,287,1413,82
10,105,1103,151
6,224,737,99
14,229,454,354
21,351,1416,369
29,294,33,169
5,85,164,313
14,116,554,54
10,264,891,121
21,193,259,1
10,13,484,96
37,292,397,185
13,365,678,272
13,342,21,124
17,216,1361,499
11,186,437,137
1,169,202,104
32,252,450,244
8,291,543,224
29,20,503,160
15,180,1406,332
30,184,1199,487
12,140,1037,315
21,91,733,476
6,162,581,229
26,51,1401,483
21,290,127,243
27,28,946,493
35,353,607,7
29,173,987,208
31,285,1225,324
3,323,330,48
24,258,384,119
7,266,66,348
27,348,323,39
1,363,330,477
3,78,46,343
11,91,267,193
14,192,293,304
5,115,271,29
12,333,1204,435
37,166,683,400
7,339,385,290
27,23,342,69
6,230,1368,165
29,2,621,299
6,92,997,146
9,204,939,206
33,183,1145,39
3,310,1077,321
27,355,474,371
20,182,1093,62
15,46,1035,439
25,139,522,172
35,103,1288,309
13,89,959,173
29,366,455,415
31,39,742,192
11,117,190,407
19,128,886,128
8,284,906,368
27,315,385,366
12,222,178,72
21,53,411,228
9,19,241,497
27,265,621,227
12,60,48,206
36,25,471,129
18,66,413,126
32,250,983,9
8,279,1427,340
11,285,877,21
23,41,700,221
6,132,636,457
5,157,174,121
37,49,1357,489
33,219,1431,305
34,17,813,443
11,7,1353,33
11,151,1343,380
31,238,1321,166
25,55,1183,343
30,239,67,178
8,303,150,217
8,202,1116,80
11,108,596,298
6,239,280,9
25,214,1419,323
21,258,96,121
31,197,1417,392
6,305,15,312
24,52,1046,23
20,190,485,406
11,106,657,41
12,101,3,369
23,277,13,171
36,352,1022,480
8,309,358,189
36,37,574,101
4,33,787,401
36,356,1403,97
18,348,992,400
31,42,1433,457
10,91,235,152
2,186,1296,275
26,102,833,16
6,344,861,230
6,197,686,284
3,354,10,220
23,130,1216,430
18,184,1207,113
17,96,258,50
27,303,1387,244
37,2,1395,34
17,122,1050,238
25,188,43,3
29,149,1411,138
32,55,479,143
11,329,1090,27
25,139,966,240
26,105,688,461
35,117,601,13
2,335,805,189
32,173,202,408
10,129,851,53
27,95,1188,283
14,282,975,248
20,204,287,109
21,92,871,302
26,55,391,235
24,30,1022,9
27,304,1066,34
6,359,611,148
25,216,155,1
1,10,1286,185
7,6,1257,435
14,128,339,233
21,26,170,470
13,195,691,240
9,214,344,482
36,199,1282,88
9,353,1395,481
5,91,721,159
33,34,710,326
29,124,582,420
12,302,835,400
24,25,1344,124
31,314,113,191
11,77,31,20
24,175,229,462
36,75,260,204
21,62,924,261
25,45,433,453
19,236,218,416
7,293,1346,348
29,304,519,202
16,322,744,185
19,157,670,41
33,258,415,385
34,279,977,42
6,126,1430,276
33,164,1328,363
21,81,1235,370
20,13,635,30
17,126,525,288
9,39,506,25
15,288,1259,11
32,96,1059,331
27,255,1272,273
29,220,1098,377
4,290,459,383
15,123,438,192
6,282,30,313
24,238,228,496
5,341,627,452
8,326,1385,420
10,29,1244,398
6,272,1362,388
4,116,138,143
5,300,304,39
13,155,418,88
7,41,936,240
15,195,127,84
4,185,696,67
2,314,1148,155
21,279,168,247
27,189,1360,216
15,71,994,496
24,169,1421,247
27,251,154,269
14,225,1024,193
14,172,726,29
28,150,461,298
18,127,1181,163
24,41,1423,324
11,135,54,385
32,70,164,442
7,241,430,58
5,270,503,390
29,168,178,156
3,39,1080,446
16,300,562,56
17,5,702,371
12,108,685,422
10,149,923,230
3,145,1404,481
18,277,598,4
9,58,216,434
5,198,445,4
4,266,1426,124
3,98,334,266
12,273,390,440
11,292,522,200
33,358,34,321
27,276,692,485
24,243,266,131
10,89,1264,373
33,24,396,35
23,84,368,213
1,31,154,328
24,231,1173,420
9,240,376,266
25,69,401,414
3,249,207,121
15,299,450,493
35,212,528,426
31,151,210,236
9,192,191,395
36,154,821,428
6,59,496,434
5,62,309,92
7,16,50,275
31,153,744,343
30,220,338,102
17,1,1328,51
17,47,1201,318
29,16,1050,419
16,297,645,133
4,2,951,15
15,159,8,31
4,83,1171,109
35,299,287,450
7,324,330,322
8,133,430,25
3,331,524,428
17,17,1116,355
13,84,778,140
22,320,140,207
37,112,917,376
5,38,93,309
4,236,302,186
34,110,264,73
22,167,866,258
10,218,1421,79
3,207,1044,65
29,214,1367,279
9,267,726,280
8,84,68,86
8,222,1009,120
7,316,395,54
8,199,62,85
8,6,792,256
5,92,674,40
29,333,213,251
4,98,1012,461
34,321,564,329
13,274,198,103
25,306,37,240
18,125,889,37
24,160,569,464
31,199,996,263
15,262,394,190
33,276,1301,478
5,354,372,222
3,76,543,125
4,366,39,451
5,281,699,457
5,101,1386,128
5,322,543,427
31,98,1033,226
33,127,744,165
17,274,303,320
36,218,866,95
15,104,192,303
12,28,302,314
15,14,1147,468
13,245,832,36
11,346,359,186
35,28,363,488
35,166,533,182
27,11,359,61
27,232,941,24
26,94,666,183
15,139,122,484
12,359,1401,448
23,42,395,8
6,355,302,256
2,317,1181,228
21,202,1,143
37,64,1308,421
12,212,681,295
10,350,1050,367
5,63,1433,394
4,314,593,242
2,124,1229,255
29,350,839,259
8,33,1255,327
35,162,750,114
10,259,530,73
1,57,745,467
7,131,1408,54
17,37,1318,28
21,239,1154,275
8,135,258,70
21,280,359,213
33,197,396,500
1,292,554,96
20,281,1389,471
14,350,1142,160
28,243,819,95
37,237,1366,485
4,230,885,334
8,149,680,125
26,290,334,98
5,322,773,6
36,224,1345,496
28,297,735,288
4,12,150,218
36,234,694,210
34,50,1428,156
17,21,290,460
1,236,1245,471
11,334,1186,455
18,139,683,286
5,230,1107,318
26,84,1294,69
27,315,1126,24
25,73,123,378
18,157,1285,128
31,242,517,344
16,337,728,19
21,271,658,450
33,327,3,491
3,272,349,290
29,271,1300,327
6,61,1219,486
21,305,236,295
25,300,315,418
7,236,319,364
23,302,1250,248
15,254,1178,216
27,320,1426,446
19,153,1225,201
31,218,858,144
2,129,400,383
18,43,261,333
2,284,572,416
21,269,728,114
15,144,1193,134
11,72,518,136
23,118,1416,19
17,155,45,76
34,121,236,437
36,290,1342,126
30,31,1003,335
5,198,985,327
26,182,42,216
23,224,160,353
8,298,51,317
18,53,896,300
27,339,881,424
4,151,202,470
21,79,1385,197
27,363,180,276
28,193,159,141
36,66,1396,85
3,152,1181,92
24,255,88,13
11,19,924,38
3,80,1111,151
2,352,300,186
24,323,381,148
22,5,121,328
34,13,1052,30
14,215,320,205
11,314,430,452
30,171,1215,157
4,142,1171,256
35,221,294,1
24,162,1423,37
15,334,1384,108
28,10,795,489
9,318,1310,333
8,193,447,68
24,102,1316,18
36,202,459,483
14,242,974,122
6,74,999,477
34,328,149,131
13,109,1202,332
17,8,685,166
9,10,5,294
20,57,983,498
14,312,1314,315
27,14,584,270
9,82,1334,158
8,362,371,247
8,130,576,132
7,85,493,348
25,4,222,237
7,267,191,391
19,343,554,464
20,66,1172,390
30,355,466,368
26,270,845,328
10,194,850,461
22,345,843,12
12,104,1153,268
13,73,855,268
7,283,1289,497
26,99,263,31
23,229,824,269
27,303,1404,273
5,341,60,472
3,162,832,402
17,153,854,202
9,75,1215,390
24,170,691,275
8,123,253,170
8,177,94,383
15,264,640,257
16,127,882,37
21,360,111,238
26,52,1206,205
9,232,27,407
36,164,600,399
29,349,1027,127
25,165,1122,452
5,181,274,160
35,107,680,54
9,265,647,467
23,167,702,323
7,155,1033,96
7,225,1343,152
15,364,1340,429
6,346,693,386
36,42,1152,241
13,3,84,215
37,94,213,442
6,174,1420,435
11,58,737,265
28,105,631,496
19,171,1088,106
32,16,1250,385
12,338,649,361
6,7,850,146
3,360,1245,284
13,119,29,334
29,343,784,39
5,128,909,181
4,44,27,208
32,228,698,431
33,321,1325,253
32,306,1299,62
19,258,713,334
28,320,67,123
6,229,3,49
21,216,561,345
29,310,337,84
2,44,783,352
23,117,1022,460
25,56,258,486
16,3,1293,458
35,66,1099,234
37,189,407,302
27,127,1420,33
1,7,1086,8
14,135,371,355
3,61,710,57
12,95,834,97
21,335,816,221
15,339,647,344
34,45,1254,131
29,286,140,196
11,239,1201,288
16,41,1069,432
1,52,913,67
6,163,192,14
28,16,365,317
25,45,433,220
29,173,424,181
28,126,1131,3
4,88,1381,120
19,236,651,269
25,41,1204,311
6,3,48,60
19,105,250,16
13,60,583,403
35,65,78,150
2,290,16,195
29,126,479,16
14,186,544,203
35,339,595,202
17,126,115,289
14,42,1332,448
34,78,1366,311
35,133,734,268
15,113,464,36
10,359,1314,444
16,226,1406,371
13,174,580,211
3,148,513,335
9,87,1272,185
37,55,846,264
26,322,484,269
26,14,1197,436
37,10,1384,193
11,45,994,332
18,343,1345,433
35,195,108,99
29,145,984,261
16,28,601,58
13,171,1077,51
31,187,471,213
31,46,873,200
14,51,498,180
34,242,673,176
12,189,1172,430
2,45,260,85
19,199,789,190
23,296,1062,395
18,68,1047,76
16,136,796,20
26,190,768,469
6,36,391,176
22,321,1202,145
37,328,1370,383
29,227,1247,373
31,105,481,102
28,364,1029,59
3,112,1080,334
6,283,242,437
5,9,1260,337
31,240,425,421
21,147,36,447
32,243,636,214
23,272,897,469
14,35,1212,334
36,273,829,489
17,140,1380,387
35,302,312,97
23,294,920,31
7,186,805,293
21,67,936,282
30,146,379,66
4,13,328,420
28,176,115,367
11,197,234,241
13,238,918,445
8,62,1348,449
4,28,1078,172
36,118,537,241
29,156,422,486
8,150,165,465
22,232,315,213
14,74,858,174
2,293,371,222
24,174,991,195
27,10,169,427
25,285,1214,374
35,349,442,197
24,58,1232,386
22,194,480,8
25,273,877,274
16,135,1221,50
31,20,230,451
37,23,767,481
18,342,1254,314
19,36,188,149
16,154,52,431
36,131,42,115
11,106,979,447
5,31,310,206
29,241,345,110
13,124,678,273
4,230,852,370
3,76,415,326
33,246,9,132
3,117,1310,438
36,72,1270,407
21,331,1340,479
14,266,1166,238
7,263,399,251
8,275,1047,398
34,52,478,189
27,225,1274,480
1,191,1272,484
4,70,1328,29
2,216,1390,326
18,16,652,290
25,102,1418,406
27,192,492,70
35,301,1313,439
32,244,323,377
17,255,635,348
33,28,1246,170
20,118,920,26
28,147,722,243
22,242,1041,109
25,269,1054,264
13,65,468,60
25,213,254,189
11,154,1416,75
5,178,584,373
18,146,1123,357
8,290,962,264
34,271,410,292
6,337,142,422
18,331,1176,36
18,72,798,264
11,231,112,307
32,336,699,275
7,109,602,28
30,337,1152,210
2,282,193,492
30,163,455,325
16,279,861,219
24,281,753,404
32,356,1431,430
12,269,236,68
34,217,1255,130
22,90,278,195
4,70,795,354
25,228,76,189
8,52,663,484
26,131,664,495
12,259,1370,85
27,91,534,485
6,255,978,129
31,100,641,436
24,212,1342,74
4,14,1160,460
21,171,554,406
32,182,377,83
22,314,425,480
31,202,555,168
17,28,1033,288
6,311,943,321
32,134,771,181
18,323,975,281
37,258,361,302
4,325,1073,470
28,302,1152,337
20,365,753,239
28,280,11,347
34,283,892,51
17,322,600,364
15,303,898,228
14,29,922,479
6,91,1403,306
20,257,135,169
19,84,38,210
22,256,421,23
30,58,1387,189
26,87,386,247
5,215,631,371
6,142,851,187
5,34,999,14
28,364,271,375
29,63,751,121
32,177,935,104
33,137,839,387
19,147,647,126
35,24,1095,498
10,230,261,104
13,70,383,5
29,149,58,54
7,78,567,266
25,23,1436,224
26,25,766,397
27,208,1150,242
35,294,268,473
11,244,1340,128
15,174,995,426
18,296,1120,431
4,71,990,388
29,84,655,489
7,22,585,477
5,261,338,69
22,45,239,408
17,8,245,108
19,134,628,130
16,240,1410,53
31,158,553,348
35,152,1066,398
13,241,579,351
27,164,138,68
27,201,25,414
21,256,1108,323
16,267,820,380
32,17,1254,1
17,184,1241,252
15,155,1234,411
8,135,1347,418
13,141,1035,284
26,105,1361,33
16,221,898,123
4,222,1375,200
30,4,387,151
17,300,827,127
1,266,1284,447
13,186,1437,134
7,75,669,494
18,261,1118,57
24,88,351,461
36,133,899,75
29,125,460,39
22,341,581,357
31,280,386,393
25,234,451,431
17,227,352,407
11,253,941,209
5,38,181,71
19,63,951,296
22,210,247,76
12,193,1417,126
29,175,1414,397
20,293,532,186
29,151,869,202
16,45,150,34
6,341,1096,304
7,122,138,212
11,144,528,304
5,21,1234,486
3,227,141,468
3,78,1184,334
14,133,925,11
15,196,185,309
37,229,1133,356
32,358,171,49
1,197,1132,12
30,318,810,141
23,305,907,91
32,13,1279,357
10,219,1242,159
27,228,650,242
29,115,1310,399
10,333,330,342
34,18,1365,280
16,349,355,39
21,180,1411,271
34,71,29,30
24,103,672,421
6,247,231,396
28,236,436,439
23,355,205,14
36,108,286,327
17,314,1107,161
21,356,272,312
37,267,528,108
17,193,1376,317
14,58,1044,93
9,327,1024,247
18,225,1055,271
14,333,183,210
18,140,1137,208
12,206,622,390
5,211,512,175
30,340,490,117
8,113,922,303
35,192,415,127
9,280,556,306
2,355,323,250
25,25,383,77
13,298,1209,323
34,229,645,173
23,322,1282,63
20,161,611,122
30,95,755,48
13,67,605,440
22,10,198,372
9,278,1117,156
2,302,743,424
36,166,485,310
22,323,1163,61
13,116,1336,273
16,107,452,32
30,341,895,294
9,67,1191,280
33,239,505,89
27,335,303,36
23,352,944,124
18,37,51,96
27,190,311,92
20,134,1067,292
30,182,175,315
15,278,354,488
22,281,560,51
16,110,8,425
22,82,1186,312
30,315,626,301
25,59,1119,296
23,66,1419,405
25,69,996,402
35,234,343,344
5,120,410,91
24,258,953,258
15,354,643,329
19,89,283,219
6,188,574,32
10,356,1263,417
5,150,11,374
16,301,104,454
36,197,1009,230
31,321,295,115
25,88,1059,71
15,158,36,19
23,347,110,225
36,218,690,138
30,261,384,153
10,239,463,107
11,157,369,284
11,123,1242,425
18,123,1378,106
6,166,520,388
31,298,691,464
29,183,941,233
27,338,1108,18
3,285,240,335
11,186,1026,248
32,271,777,333
30,302,581,372
16,235,1323,468
35,266,94,303
19,79,1230,147
8,99,1019,64
18,123,1082,32
13,108,537,268
8,269,1251,4
6,222,371,225
31,45,920,254
8,51,458,361
10,303,719,214
7,6,363,278
27,1,760,442
1,347,331,494
2,219,589,411
7,70,1242,440
9,53,389,279
36,87,364,399
19,239,940,488
37,135,1327,221
30,336,464,412
5,255,1036,113
36,260,283,114
13,189,1151,123
4,127,883,29
34,1,855,408
6,293,1084,217
10,74,260,365
21,215,846,432
9,120,774,314
19,182,927,246
15,46,926,417
17,66,12,468
14,358,354,374
9,271,771,478
21,283,527,127
8,338,1421,293
19,51,478,142
11,208,1369,103
36,358,1349,35
29,265,259,153
21,365,318,44
5,66,643,216
7,172,11,237
36,68,18,136
13,20,143,390
11,15,1015,290
8,287,434,43
5,319,978,314
3,167,211,135
5,323,1129,249
22,70,759,26
15,48,388,276
35,366,932,67
8,9,1251,29
10,286,652,218
28,84,78,14
13,111,676,386
3,20,523,34
13,285,69,121
32,103,477,473
31,113,1308,79
34,103,188,65
22,317,916,84
17,159,599,387
6,130,1343,354
6,99,351,24
10,326,620,370
30,146,1069,51
30,92,981,313
19,299,368,365
9,175,583,11
11,356,155,250
11,76,259,196
14,244,684,490
11,91,1302,51
1,186,386,365
22,118,396,49
15,349,376,396
37,86,1146,212
34,37,351,29
17,328,925,137
30,332,985,114
29,118,254,418
14,314,310,16
34,1,774,486
10,51,1319,465
21,161,542,150
32,18,659,348
16,310,840,216
6,105,221,116
14,137,1065,309
24,343,78,15
23,86,1327,356
28,166,411,483
35,84,1326,457
11,42,224,214
13,109,43,110
18,276,1104,29
18,241,72,95
31,194,147,415
18,276,1306,388
18,355,1081,183
35,347,779,474
30,282,765,491
28,327,721,112
11,153,374,171
4,231,147,179
10,46,1255,78
11,43,137,372
35,323,711,372
31,352,754,88
32,85,1321,430
3,120,1276,483
3,149,1119,403
30,200,344,378
